,BLS_Period_1_0,BLS_Tc_1_0,BLS_SN_1_0,BLS_SR_1_0,BLS_SDE_1_0,BLS_Depth_1_0,BLS_Qtran_1_0,BLS_Qingress_1_0,BLS_OOTmag_1_0,BLS_i1_1_0,BLS_i2_1_0,BLS_deltaChi2_1_0,BLS_fraconenight_1_0,BLS_Npointsintransit_1_0,BLS_Ntransits_1_0,BLS_Npointsbeforetransit_1_0,BLS_Npointsaftertransit_1_0,BLS_Rednoise_1_0,BLS_Whitenoise_1_0,BLS_SignaltoPinknoise_1_0,Ids,Depth,Catalog_Period,Catalog_Epoch,SNR,CatalogY,ManuleY,CombinedY,P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19
9817,3.16441266,2457827.83778,3.8654,0.0009,4.21112,0.00554,0.02691,0.00776,7.24995,0.24471,0.27162,-16.19574,0.39718,13.0,3.0,13.0,12.0,0.0,0.00337,5.91893,9818,0.0,-1.0,0.0,0.0,0.0,0.0,0,-0.167084255214,0.0424638705447,0.0652616821744,0.0235625083394,-0.0176385790881,5.6171215505e-05,0.0140268961223,0.0147594956691,-0.0785172236708,-0.111409552878,-0.131737703498,0.158673717454,-0.0115887986387,-0.119497314184,0.0374654328839,-0.0801563252333,0.051302995215,-0.0917617540404,0.0346398434449,0.0726786038017
9820,1.09364721,2457827.78149,3.77464,0.00083,4.06917,0.00791,0.01066,0.25085,7.38903,0.69019,0.70086,-17.15367,0.3021,4.0,4.0,5.0,5.0,0.0,0.00393,4.02634,9821,0.0,-1.0,0.0,0.0,0.0,0.0,0,-0.0647465032646,0.0216306589046,0.0464600776183,-0.0680434030603,0.00236949178924,-0.0163194539187,-0.0868620863898,-0.0928199990996,-0.0760927323675,-0.0630878056656,-0.066394532541,0.0284353077344,-0.103375165814,0.122136886976,-0.106001239934,-0.297054252612,0.272282630865,-0.114179154325,-0.250849881001,0.120900525788
9823,3.9823778,2457828.6707,3.48561,0.00041,3.62235,0.00143,0.10328,0.19418,7.24284,0.36265,0.46593,-4.40154,0.42791,60.0,3.0,60.0,45.0,0.00046,0.00172,4.13166,9824,0.0,-1.0,0.0,0.0,0.0,0.0,0,-0.172317978933,0.0206258774209,0.00540656215119,-0.0266541173633,-0.0194013473396,-0.0597315415465,0.0180109334005,-0.0372613218296,0.0103457079319,0.108304658201,0.169875114974,0.17902785738,-0.0177942701318,-0.0997998068103,-0.0703851699277,0.160290975518,0.0451773362274,-0.0238057186828,0.126974974623,0.0794312090264
9824,3.52560718,2457829.24666,3.12439,0.00038,3.27945,0.00202,0.04315,0.09757,7.25964,0.60976,0.65291,-6.28801,0.4762,21.0,3.0,22.0,23.0,0.00039,0.00174,4.55785,9825,0.0,-1.0,0.0,0.0,0.0,0.0,0,-0.159993920417,0.00833939442896,-0.0104473379829,-0.0341987916577,-0.0473936892043,-0.0322165885566,-0.0186053168534,-0.0582368208185,0.0410881735046,0.040376687722,0.06086074683,0.0596867799866,-0.0486869088901,-0.0439704381816,-0.0432555419,0.0329996196292,0.0706808830421,0.0237855337987,0.109461383497,0.0954722962227
9829,3.77968024,2457828.51023,4.02246,0.00145,4.40483,0.01545,0.00983,0.25133,8.79657,0.38914,0.39897,-15.21138,0.45343,5.0,3.0,6.0,6.0,0.0,0.00648,5.32958,9830,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.971462743722,-0.18459585623,0.029043415962,-0.00589421735685,-0.0379872426154,0.0495855302592,-0.132229705402,-0.109952810287,-0.146543371844,-0.0953033559585,0.40220151309,0.348406762291,-0.218036242658,0.5400439664,0.288545699915,-0.647023868543,0.0204587618353,-0.32700001622,-0.46457724521,0.133302782791
9832,4.54871725,2457827.65369,4.00798,0.00043,4.22016,0.00419,0.01135,0.22831,6.4891,0.13345,0.14481,-4.56976,0.43459,7.0,3.0,8.0,8.0,0.0,0.00181,6.10734,9833,0.0005733,459.336,2546093.172,0.992984727979,0.0,0.0,0,-0.727258589759,0.0166771527125,0.0434094277506,0.0231461138534,-0.0447222505494,0.00554270116775,-0.00588146688147,-0.0460266140421,0.016006131049,-0.0554859147365,-0.0649409255765,0.00914163737267,-0.0632972659897,0.00652257800537,-0.122045006077,0.0967739515095,-0.13118764264,-0.150733003138,0.0758403714485,0.111190015544
9833,6.14018175,2457827.97728,2.84244,0.00025,2.84244,0.00074,0.15733,0.18444,6.26091,0.0771,0.23443,-1.73429,0.67078,93.0,2.0,69.0,93.0,0.00023,0.00101,3.84738,9834,0.0,-1.0,0.0,0.0,0.0,0.0,0,-0.895187223487,0.0221683965791,0.0372330034994,0.0253558504005,-0.0191524865859,-0.0190246967523,0.00590831067147,-0.00183121987666,-0.0376577772944,0.0482604050026,0.081046208675,-0.000452148146835,-0.0224845554406,-0.0160328152938,-0.00158597298939,0.00514684466217,0.00152787327833,0.0326979654808,-0.0299171456317,-0.0336715948724
9835,3.86376238,2457829.09469,3.76198,0.00084,3.96526,0.0077,0.01662,0.23912,7.68711,0.52844,0.54506,-8.81816,0.48637,10.0,3.0,10.0,9.0,0.0,0.00367,6.63252,9836,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.15465190453,0.0279101855192,0.0674247564956,-0.0851339005196,-0.0487724170916,0.0205037699815,-0.0784078756502,-0.110187655115,-0.141511033211,-0.147284299594,-0.214137773748,-0.135096690573,-0.0453416800738,-0.0361917613256,0.193976432179,-0.180370486671,0.321305674908,0.0213202480952,-0.116678486612,0.14362114413
9838,1.11905931,2457827.408,3.78082,0.00151,4.3524,0.01738,0.0134,0.25224,7.85686,0.33928,0.35268,-9.77751,0.45582,6.0,6.0,6.0,7.0,0.0,0.00702,6.06819,9839,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.279721295893,0.0785228824647,-0.0437084225732,0.157476127125,0.0856415330847,-0.080120348741,0.0408228339559,0.0171117242933,-0.19833746321,0.0498583567619,0.716662786772,-0.0430198044704,0.0192272002296,0.0706494066746,0.323358849521,-0.130005708155,0.738605652764,0.0942379527807,-0.268767500873,0.447892301252
9841,5.98957803,2457827.96273,3.63848,0.00035,3.79742,0.0012,0.0784,0.01577,6.86861,0.11806,0.19645,-15.88096,0.61549,45.0,2.0,45.0,46.0,0.0,0.00155,5.19175,9842,0.0,-1.0,0.0,0.0,0.0,0.0,0,-0.44781464918,-0.00413066490374,0.037385807327,-0.0304042631599,0.0228080510387,0.0327795799338,-0.072364509876,-0.0119732407561,-0.0732724457672,-0.0519185068878,-0.182827800802,-0.0536319410862,0.0391289145198,-0.02576527377,0.129512749295,-0.0310114722052,0.221707404766,0.231477743603,0.0622627214747,0.0236472276827
9845,4.13093117,2457828.46706,3.32455,0.00035,3.4825,0.00124,0.08545,0.20896,6.05944,0.30737,0.39282,-2.71491,0.33747,51.0,3.0,50.0,38.0,0.00025,0.00151,4.79995,9846,0.0,-1.0,0.0,0.0,0.0,0.0,0,-1.04352076966,-0.00622155661583,0.0316769049413,-0.00698963295849,-0.0390928479176,-0.0175563968572,-0.0560098924393,-0.0225680421843,-0.0172128695982,-0.0121031912168,0.0760530991946,-0.0576783748203,0.10235781377,0.112434877346,-0.0257982649279,0.0356310707536,0.0381665438205,-0.0158423909696,0.0872141408268,0.0733102164835
9847,3.40025672,2457828.25197,4.30687,0.00127,4.46967,0.01365,0.016,0.10974,7.02788,0.35407,0.37007,-15.87469,0.47317,7.0,3.0,8.0,9.0,0.0,0.00533,6.77232,9848,0.0,-1.0,0.0,0.0,0.0,0.0,0,-0.330518855109,-0.0245910672116,0.0312504828001,0.0969698444822,0.0227535079784,0.131526597006,0.0450183315757,-0.00150462266411,0.0580968426362,-0.206149625949,0.328923973154,0.438433766952,-0.0496940459473,0.0152592324853,-0.0687850491,0.118777944258,0.458185808402,0.0935954982674,0.259606458726,-0.0553524546819
9849,1.65847166,2457827.12203,3.92493,0.00239,4.43439,0.02182,0.01796,0.19901,8.59493,0.05204,0.07,-25.35572,0.34639,8.0,6.0,9.0,10.0,0.0,0.01001,6.16518,9850,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.823185025909,0.0570047259671,-0.0906067544351,-0.079512822202,0.211629921154,0.241099253322,0.125324714855,0.0476991515021,-0.266795796279,-0.185491884802,-0.113387475004,0.579394796379,-0.329475908542,-1.23634706527,-0.341193253826,0.38794978401,0.254041809695,0.318014282399,0.451584762061,0.312107304093
9851,1.67103298,2457828.24741,4.28039,0.00053,5.00417,0.00225,0.06231,0.1573,7.08366,0.70287,0.76517,-7.42689,0.28789,30.0,6.0,30.0,30.0,0.00032,0.00209,5.57806,9852,0.0005759,9.50161,2545964.973,1.41066114287,0.0,0.0,0,-0.289523840313,0.028917038515,0.0204767252941,0.0222050516001,-0.0507061758285,-0.0356109183471,-0.0525309946951,-0.105124812023,-0.0626366233553,0.0572479764081,0.0693864050551,-0.0235125208025,-0.0511580809602,-0.102099238667,0.00751112822105,0.0249558444841,-0.0605011641019,-0.0198736743601,0.0963100682673,-0.0661837820709
9856,1.18465735,2457827.83763,3.68717,0.00298,3.9317,0.0344,0.01121,0.21692,8.62184,0.68387,0.69508,-17.73389,0.37678,5.0,5.0,5.0,6.0,0.0,0.01369,5.61933,9857,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.842738389886,0.0908096718573,-0.243813512396,-0.29960274035,-0.0159196910409,-0.449456456649,-0.293563120366,-0.428301656997,-0.178240845662,-0.0025301049957,0.0245627791745,0.454164494732,0.426222778351,-0.0306835506201,-0.0301816329445,0.298083654765,0.332058199584,0.188610571228,-0.306785725265,0.61944784641
9860,1.75566977,2457827.64559,3.23132,0.00223,3.33304,0.01553,0.02833,0.16104,8.69064,0.34168,0.37002,-10.03401,0.29989,14.0,6.0,15.0,14.0,0.00106,0.01025,5.59521,9861,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.89370727075,-0.00891952653764,0.07737452729,0.0547428780481,-0.0979785777172,-0.0993194699255,-0.0590527659825,-0.157762491539,0.00962050332073,-0.448779387056,0.178210050052,0.473981211201,-0.287738183656,0.186986844619,-0.244125900172,-0.389093775284,0.0555885404962,0.315766917915,-0.38965147991,-0.812302333689
9867,2.65028772,2457827.25855,3.43473,0.00049,3.76631,0.00275,0.02991,0.06681,7.65091,0.07474,0.10465,-15.42949,0.41805,15.0,4.0,15.0,16.0,0.0,0.00244,4.37044,9868,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.128045889675,0.0125987645562,0.0428047061051,-0.0146411088736,0.0681528370433,-0.0354876536966,0.0753286420014,0.0500405252376,0.064110775621,-0.0179173624733,-0.215335593191,-0.0335734777205,-0.0179515263936,-0.1984787178,0.0836302915787,0.0581171837591,0.138970235964,0.0345414521,-0.277174219413,0.0468085148176
9872,1.48231763,2457828.34516,4.11813,0.00162,4.65926,0.01255,0.02036,0.24966,8.52368,0.88324,0.9036,-13.63731,0.33145,9.0,6.0,9.0,9.0,0.0,0.00701,5.37205,9873,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.770471525977,0.0800053143679,-0.0524639624317,0.0790630196738,0.158799942287,0.0627617276171,-0.210830879638,0.348702426333,-0.0401308073782,-0.34229073218,0.366201770732,-0.189381095261,-0.17624718881,-0.0296507170141,-0.264454222589,-0.742187284855,-0.337277679778,-0.263419575372,-0.0854146887978,-0.285039989359
9884,2.36841685,2457827.92686,3.51415,0.00112,3.54637,0.00966,0.02072,0.19962,8.46967,0.37218,0.39291,-17.14519,0.46032,10.0,4.0,9.0,10.0,0.0,0.00492,6.21444,9885,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.730829898877,0.025267030084,-0.0565710903192,0.0460617378355,0.0468619593808,0.0586948908401,0.0357388337006,-0.100221025088,-0.063983739404,-0.029900330142,0.235512606192,0.207979908027,-0.151942530838,0.134357234462,0.030763030792,-0.200347719206,0.0160376682695,0.181639149937,0.344128562093,0.312931693098
9885,2.23861026,2457828.23439,3.27213,0.00151,3.61279,0.00942,0.03095,0.12358,8.67226,0.52663,0.55758,-16.06077,0.48676,13.0,4.0,13.0,14.0,0.0,0.00699,4.86348,9886,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.879984266314,0.0924340441386,0.0612012270782,-0.00756650449383,0.0507090111145,0.0690464949989,-0.073694525165,-0.101514101839,0.314930621977,0.051283612249,-0.201262433012,-0.0225173294969,-0.541552878435,0.156397177502,-0.0724764295632,-0.357130205207,0.00115254228753,0.328939456023,0.180555403697,0.163650108572
9886,1.13807069,2457827.25637,4.59804,0.00029,4.82601,0.00272,0.01614,0.22259,5.81159,0.19889,0.21503,-7.09896,0.27864,8.0,8.0,8.0,8.0,0.0,0.00103,7.46494,9887,0.00137,14.5324,2545973.725,3.8749451609,0.0,0.0,0,-1.22602068848,-0.0119453595023,0.0440963269609,0.00366561071173,0.00064821525571,0.0198893580085,-0.0109643626614,-0.0228886408137,0.0028510101108,0.0178999573826,-0.0472924242063,-0.0360939689967,0.00944635796007,-0.0342702734176,-0.0718081828295,-0.104793882821,0.0283741096754,0.0238908472046,-0.0692904208363,-0.0192048843508
9890,3.13481403,2457827.4309,3.28357,0.00064,3.39513,0.00444,0.02453,0.1277,6.8119,0.11854,0.14308,-7.84159,0.52714,15.0,4.0,14.0,15.0,0.00052,0.00308,5.31517,9891,0.0,-1.0,0.0,0.0,0.0,0.0,0,-0.489576926703,0.00413843049388,0.0440438308346,0.0214929579371,-0.0375181553095,-0.125875149092,0.0215755203596,0.0428290405791,-0.00748366696053,-0.170705229828,0.269259287324,-0.0797694592097,-0.0828660158672,-0.223971003903,0.114223806424,0.283367766236,0.224428260925,0.264405121695,-0.0869570951166,-0.0943452867356
9891,6.09076859,2457829.27265,3.44469,0.00164,3.52974,0.01763,0.01056,0.23496,7.91661,0.36443,0.37499,-19.43826,0.59371,6.0,2.0,6.0,7.0,0.00127,0.00718,5.75009,9892,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.323573340447,0.029497320869,0.00112245860238,-0.0311831724958,0.0454147215001,0.0868369521086,0.0515354006156,-0.0881756487683,-0.0266216120766,0.158280576701,-1.26139272138,0.348607661764,-0.253800637308,-0.2124450654,0.15921702296,-1.15531306996,0.0364046531801,0.444212276153,0.0243455673029,0.0880593189315
9899,1.64169959,2457827.29578,3.88708,0.00216,4.23647,0.02186,0.01521,0.22403,8.81708,0.15987,0.17508,-22.72934,0.47848,7.0,6.0,7.0,7.0,0.00074,0.00877,6.56329,9900,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.986651240494,0.123988907487,0.0861632665868,-0.139509766297,-0.0156432937896,-0.0182009375487,-0.134612984056,-0.0370845244013,0.30501948311,-0.0758576375291,0.156770915349,0.0735038300592,0.112816988063,0.178026596846,0.526637231225,0.207599715164,1.36781051133,-0.0494668819833,-0.347354912866,0.138729317323
9900,5.9142572,2457829.98863,3.11222,0.00115,3.19653,0.00496,0.07161,0.22209,7.65829,0.466,0.53761,-3.24355,0.56123,40.0,2.0,42.0,40.0,0.00107,0.00485,4.59406,9901,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.133659865246,0.0503447017752,-0.0168385956929,-0.121807233168,0.236841538593,-0.0528515607441,0.0763421917112,-0.0936560262996,0.282061171859,-0.285687900335,-1.46067563211,-0.0416563190374,0.292927309162,-0.328398791441,-0.253373193754,-0.33350127374,0.129530999977,-0.0799968660932,0.262356792033,0.0796430560498
9902,5.47613408,2457828.10081,2.94984,0.00012,2.94984,0.00034,0.22258,-0.10925,2.92566,0.08592,0.3085,-1.39015,0.78645,117.0,2.0,82.0,117.0,8e-05,0.00023,5.84211,9903,0.0,-1.0,0.0,0.0,0.0,0.0,0,-3.35047056406,-0.021627931679,0.116709501871,-0.00125917999814,-0.0691829041918,-0.00171584055625,0.0081215798962,-0.019353873582,0.0358070464041,0.0122522086788,-0.00333919541377,-0.0595810173693,0.0266626544377,-0.0122265165976,0.01010772555,-0.0408425500502,-0.0415029158416,-0.0210132344477,0.00138610496821,0.032676389015
9904,1.92150571,2457827.05834,3.35183,0.00072,3.35933,0.00577,0.02096,0.1071,7.47959,0.00904,0.03,-7.71477,0.34828,11.0,6.0,10.0,12.0,0.00032,0.00346,5.49158,9905,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.00195998397304,-0.00775252513464,0.0484088521068,-0.0964671372642,0.143467355788,0.0508947827305,-0.00719893269137,0.00970646432169,0.252697816796,-0.139752460178,-0.58312864868,-0.177151460006,0.213243358039,-0.0953656190476,-0.188538164454,0.0667609146919,0.0893278391601,0.201523331084,0.135310308308,0.178086448475
9905,7.83491666,2457827.1945,2.64043,0.00065,2.64043,0.0024,0.04433,0.02099,6.93692,0.0,0.04433,-1.7065,0.75514,33.0,2.0,17.0,34.0,0.00111,0.00257,2.65388,9906,0.0,-1.0,0.0,0.0,0.0,0.0,0,-0.397504501893,-0.0162452126786,0.0280085634877,-0.128762568158,0.11677297279,-0.0175085413578,-0.022826067876,-0.0187347280205,0.261744444059,-0.208114993193,-1.08324331931,-0.283950243111,-0.0136818977748,-0.255920140616,0.0769526599686,-0.197428181886,-0.171938211247,-0.0802807901411,0.0827984399507,-0.167743650775
9909,4.80660434,2457830.30057,3.27451,0.00139,3.32262,0.00506,0.08765,0.11946,8.6523,0.63851,0.72617,-3.31376,0.5374,40.0,2.0,41.0,40.0,0.00115,0.00569,4.16874,9910,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.865476181556,0.0418150997089,0.0491002414416,-0.159881965873,0.166529727051,0.0226302271021,0.00727921177344,0.0602684203512,0.0758647052065,-0.0496897368294,-1.50158255832,-0.674888040616,-0.143061691783,-0.232936915865,0.0270446834465,-0.120371847687,0.218318428313,0.620352577898,0.02218556021,-0.223589731892
9915,1.29154706,2457827.67766,2.19535,0.00125,2.19535,0.00498,0.54109,-1.44006,6.56958,0.23801,0.7791,-36.62714,0.17469,268.0,8.0,0.0,211.0,0.00031,0.00178,32.08848,9916,6.121e-05,0.955277,2545964.581,0.173128024306,0.0,0.0,0,-0.665989015233,-0.0082007111119,0.0394587167845,-0.0288083638637,-0.0794789921287,0.0130498912771,-0.047385340869,-0.0307553348184,-0.217045281281,0.0427420661251,0.125174108486,-0.12726073781,-0.0159277854926,-0.053843894997,0.140984847535,-0.125534991629,-0.105041244887,0.142491278053,0.220187317526,-0.0571890299809
9927,2.11100292,2457827.82327,3.30626,0.0009,3.3308,0.00934,0.01189,0.14412,8.07047,0.37417,0.38607,-6.73692,0.3527,7.0,5.0,5.0,5.0,0.00059,0.00421,5.79466,9928,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.436903316615,0.00748644398089,0.0471697087187,0.0148860067134,-0.020598743653,-0.0542903768136,0.110704479027,-0.0038234824869,0.0370567962555,0.221564219164,0.210002415813,0.200125020688,-0.212670088811,0.405834915475,-0.0831996064149,0.30261492135,-0.126641999598,-0.235247264263,0.371140578663,0.609542436353
9934,1.15383517,2457827.54335,3.43552,0.00077,3.92797,0.00729,0.01073,0.24196,8.24205,0.44749,0.45822,-8.00365,0.37474,6.0,6.0,5.0,5.0,0.0,0.0038,4.70271,9935,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.563227886344,0.025390374834,0.031711363871,-0.123332710933,0.113126863583,0.133832276541,0.0238177184994,0.0615063659944,0.262230660519,-0.0276802904775,-0.736073543414,-0.196022233904,-0.0018151819554,-0.0812172301429,0.0396713425949,0.0977510302949,-0.156213265809,0.0618951520853,-0.120227128643,0.135628376161
9945,2.3191535,2457828.63874,3.87464,0.00103,4.4679,0.00738,0.02977,0.20334,8.40213,0.68275,0.71251,-15.91868,0.36898,13.0,4.0,13.0,13.0,0.0,0.00443,6.01195,9946,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.680994250674,-0.00486690030544,0.0469906336633,0.0265963546542,-0.0193231396102,-0.000411560725898,0.0314500435891,-0.0321639777841,0.0199590620467,0.0267143622684,-0.0928968768087,-0.0610873362844,-0.0216378151996,-0.0746223871039,-0.419816589216,-0.411888128762,-0.304639402894,-0.084333970146,-0.209323063859,0.314225852082
9947,4.31090562,2457828.15098,3.48614,0.00038,3.5272,0.00138,0.08728,0.26142,6.80704,0.21852,0.3058,-4.30621,0.47955,54.0,3.0,54.0,37.0,0.00031,0.00141,5.26783,9948,0.0,-1.0,0.0,0.0,0.0,0.0,0,-0.493155300255,0.0172632329369,0.0482228805584,0.0331576765892,-0.00657862609242,0.00153543156289,0.0157728685506,0.0123473195628,-0.0483753920064,0.0103650990447,0.0257769232261,-0.0260907020812,-0.0217311751496,0.0932409278752,-0.0748136934894,0.0167420979262,-0.040953836345,0.0161061777591,-0.102623988015,-0.0940533415497
9952,4.47585532,2457828.13754,4.1747,0.0005,4.30003,0.00202,0.09119,0.2194,6.83639,0.2039,0.29509,-6.94757,0.56092,45.0,3.0,58.0,38.0,0.00021,0.00169,7.2201,9953,0.0,-1.0,0.0,0.0,0.0,0.0,0,-0.471531422935,0.0288913570983,0.0471264761034,-0.000719140778542,-0.0304940161107,-0.003789953395,0.00222504305884,-0.0429300244277,-0.0873160780415,0.0312682653137,0.101376196853,-0.0924595697818,0.0714679552781,-0.0431730576268,0.0427764366702,-0.0165259839931,-0.066979439354,-0.0175000425514,8.92536901699e-05,-0.0636969375288
9961,7.99272655,2457835.21154,3.39485,0.00137,3.44038,0.00647,0.03924,0.23471,8.7107,1.00515,1.04439,-5.21395,0.54042,31.0,2.0,17.0,30.0,0.00083,0.00593,5.31144,9962,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.908397001358,0.0514564383491,0.0324999528919,-0.190103613024,0.282916412574,-0.0229765109343,0.0449431362148,-0.276454386906,0.229780654666,-0.125524785129,-0.843772186027,-0.477818745318,0.0118654194487,-0.814014642645,-0.280250010092,-0.241779452937,0.360910682779,0.105432733904,-0.22084201362,0.309330847368
9968,1.46941474,2457827.41086,3.37818,0.00072,3.47013,0.00678,0.0121,0.18106,8.24172,0.25938,0.27148,-8.50381,0.33651,7.0,7.0,5.0,7.0,0.0,0.00348,5.14717,9969,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.562952362677,-0.0589858633214,-0.00265581659898,0.0596867331834,-0.0911234267749,-0.104890271747,-0.0225520419765,0.0168834757425,-0.11124277382,0.0505974623602,0.0814200128008,0.0911679127784,0.205134149111,-0.0784012051706,0.227796523387,0.307334030906,0.238863768315,0.251335572366,-0.244184184167,0.0199060289032
9973,2.57463955,2457827.10689,3.45043,0.00204,3.47314,0.00762,0.06685,0.02502,8.81783,0.0,0.06685,-2.683,0.3857,34.0,4.0,25.0,33.0,0.00243,0.00723,4.39332,9974,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.987439585379,-0.0842162201875,0.0477982865479,-0.405603312476,0.320728639488,-0.161015283897,-0.0119017143096,-0.0930622317888,0.686694140956,-0.0426894655602,-2.18909719029,-0.366453623576,0.272391460712,-0.211333888525,0.161299699663,-0.173258962796,0.734578085754,-0.194811848116,0.642947591909,-0.15364591171
9978,4.48833582,2457828.12457,3.60429,0.00082,3.41668,0.00237,0.33407,-0.39127,6.88803,0.07888,0.41295,-2.01313,0.46228,175.0,3.0,160.0,144.0,0.00013,0.00212,13.47095,9979,0.0,-1.0,0.0,0.0,0.0,0.0,0,-0.433038683686,-0.0045429557317,0.0224464444902,0.0852966292734,-0.0541465790015,-0.0463149582173,-0.00548460186924,-0.0462604877689,-0.0971464325755,0.0303534239023,0.766956123848,0.168970852274,0.0128249299569,-0.00460625232196,-0.11310357495,0.177562342252,0.0402876976936,0.0823360608456,-0.0589888346287,0.0222424149401
9981,4.48199899,2457828.13305,3.33877,0.0002,3.1841,0.00063,0.3396,-0.8913,4.40648,0.07835,0.41795,-1.58073,0.64649,178.0,3.0,155.0,146.0,5e-05,0.00033,15.64598,9982,0.0,-1.0,0.0,0.0,0.0,0.0,0,-2.26024582509,-0.0108626217426,0.0834539624579,0.00370086871894,-0.0546426826694,-0.00794131925187,0.00456097946163,-0.0199421714311,0.0132094897322,0.00445871392701,0.0762733475767,-0.0290321992451,0.0141007571549,-0.00687843661836,-0.00166527754264,0.0170391290762,-0.0314892371632,-0.00211260882746,0.00643685641843,0.0306240011492
9986,7.68063596,2457834.71937,3.71439,0.00081,3.76496,0.00491,0.03006,0.20452,7.61153,0.9873,1.01736,-2.64398,0.53412,19.0,2.0,11.0,22.0,0.00097,0.00285,5.17687,9987,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.0991059945708,0.00332063102784,0.0410960393002,-0.155923937942,0.121101895488,0.0170822495104,0.0487012153716,-0.036332778139,0.200881147814,-0.173375225461,-1.11605384245,-0.0404933316311,0.0607853354046,-0.15221930065,0.39138784924,-0.0719407034827,0.122247949746,-0.102491328801,-0.279053881859,-0.0621365605576
9991,1.98629443,2457828.03676,3.81038,0.00066,4.24311,0.00754,0.01112,0.24432,7.41298,0.50591,0.51703,-14.18761,0.65448,5.0,5.0,5.0,6.0,0.0,0.00272,6.20383,9992,0.0,-1.0,0.0,0.0,0.0,0.0,0,-0.047165572822,-0.0218671543203,-0.0191516944362,-0.0725082724695,-0.0235653408196,-0.0279027605011,0.0500630702549,0.0301974811428,0.113697859949,-0.0889787281539,-0.313602548198,0.221067114238,-0.0809963148054,0.0248225679493,0.0208662828365,-0.101410420045,-0.0611405337058,-0.0152298856248,-0.0433875233626,0.00764191557448
9993,1.63066662,2457828.18312,3.27979,0.00041,3.36374,0.00308,0.02869,0.17328,7.43803,0.69842,0.72712,-11.3192,0.22113,14.0,6.0,14.0,13.0,0.0,0.00222,5.17791,9994,0.0,-1.0,0.0,0.0,0.0,0.0,0,-0.0286664558249,0.0385202264799,0.0612298710942,-0.0410098603476,0.0680410596059,0.085882443756,0.0813804777252,-0.064202799776,-0.0299091396168,0.0627209274253,-0.125845895557,0.0804990112224,0.0123729445593,0.0529252069175,-0.186047354303,0.000111536962672,0.0488011059365,-0.105952282174,-0.186473969599,0.00916914385095
9994,6.52436876,2457827.10574,3.24855,0.00145,3.35691,0.00865,0.02603,0.16024,8.31844,0.0,0.02603,-2.64926,0.55526,17.0,2.0,8.0,16.0,0.00184,0.00568,4.5644,9995,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.619604859629,0.0742844440321,-0.0534694120231,-0.252568975728,0.301982705256,-0.0686934607499,0.0511542466399,0.188863840628,0.0750166581938,-0.362673024191,-1.56170845974,-0.866809018095,0.21497367156,0.0987741689613,-0.16255130576,-0.352395092957,-0.0228258186446,-0.594103083072,0.227677148164,-0.432596510183
9995,4.45752493,2457828.12676,3.48466,0.00029,3.29,0.00081,0.24526,-0.12006,4.92849,0.12547,0.37073,-2.12615,0.69782,130.0,3.0,131.0,104.0,0.00011,0.0006,9.7694,9996,0.0,-1.0,0.0,0.0,0.0,0.0,0,-1.87598314504,0.00159277878813,0.0700596756889,0.0192407028185,-0.0585362122536,0.00786916883645,-0.0112843225104,-0.00201362302535,-0.0074892220781,0.0196339896944,0.125630715777,0.00554305411405,0.0099075357139,-8.85056543154e-06,0.017511228833,-0.0181143182613,-0.0586018872169,0.0285513997418,0.034614020082,0.00972398371978
9996,4.21518747,2457828.01988,3.84866,0.00034,3.88128,0.00107,0.11744,0.20488,5.64357,0.17829,0.29573,-3.87917,0.40741,71.0,3.0,72.0,61.0,0.00026,0.00119,5.13582,9997,0.0,-1.0,0.0,0.0,0.0,0.0,0,-1.34963381022,-0.00599985947385,0.0635419056204,0.0123953035022,-0.00584522884242,-0.0036926927959,0.0132413656398,-0.00169240499389,0.00895830476218,0.0257163200055,0.119330739671,-0.0247672573717,-0.0522365451415,0.120553691889,-0.134054601446,0.0053411161061,-0.237642607048,-0.255385656334,0.049563695877,0.00141197777666
